id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3465557,Charming Nob Hill Apartment Bedroom,8620218,,,Nob Hill,37.79020796538036,-122.4186599037837,Private room,116,1,0,,,1,362
958606,Huge room in the center of Nob Hill,2377659,Sean,,Nob Hill,37.7914725443427,-122.42119168432748,Private room,109,2,28,2015-08-17,0.94,1,335
7072674,1 bd Apartment with Full Kitchen TS,3481594,Lisa-Marie,,Nob Hill,37.791619973602025,-122.40910096649017,Entire home/apt,320,1,0,,,1,361
7898108,"Nob Hill, Clean, Classy, Convenient",9145728,Morgan,,Nob Hill,37.79059734195619,-122.40948745745395,Private room,145,1,1,2015-08-23,1,1,31
6132191,"Luxurious, Modern, Views, Nob Hill",13499994,Nick,,Nob Hill,37.79632489762685,-122.41190680911153,Entire home/apt,499,1,1,2015-08-25,1,1,264
5005798,Nob Hill Single Bedroom 73 #4,23719876,,,Nob Hill,37.79040299508659,-122.41968768671991,Private room,100,30,2,2015-05-23,0.45,9,335
7887924,Cozy Private Room in Nob Hill,13677971,Diana,,Nob Hill,37.792098626247665,-122.42033457937966,Private room,70,2,1,2015-08-23,1,1,209
2677798,Private Bedroom on top of Nob Hill!,13507498,David,,Nob Hill,37.79510898421973,-122.41412855038985,Private room,140,1,0,,,2,135
7756620,Private Bedroom in Nob Hill,3463285,Huy,,Nob Hill,37.79271405308483,-122.42076668025058,Private room,150,3,1,2015-08-14,1,1,0
7419367,Charming Nob Hill One Bedroom Apt,8817126,Aubree,,Nob Hill,37.79221275919513,-122.41922189314559,Entire home/apt,230,1,0,,,1,320
6066607,"Spacious flat, conveniently located",31490791,,,Nob Hill,37.789354169608636,-122.41887739382742,Entire home/apt,160,1,5,2015-07-15,1.13,1,225
1956414,1Bd 1Ba Cozy Suite,3481594,Lisa-Marie,,Nob Hill,37.79012451210176,-122.41330882891249,Entire home/apt,320,1,3,2015-08-07,0.21,1,213
6289378,Room in Russian Hill,159748,,,Nob Hill,37.79305014615703,-122.4175618274982,Private room,100,7,0,,,1,94
3405766,Light-filled 2BD Nob Hill Apt,17177138,Carter,,Nob Hill,37.79645760645035,-122.41589386534731,Entire home/apt,189,2,11,2015-08-17,1.06,1,60
6182453,"Bright, comfy and spacious",23429336,,,Nob Hill,37.790059479994916,-122.41932683762195,Private room,80,30,0,,,25,341
41609,Spacious Quiet SF Downtown Retreat,54299,Peter,,Nob Hill,37.79001328977593,-122.4129160022777,Entire home/apt,170,7,5,2014-04-14,0.09,1,234
7955671,Charming 1 bdr NobHill Victorian,337146,Nikita,,Nob Hill,37.79322307979233,-122.41255920392443,Entire home/apt,150,6,0,,,1,14
7197901,Junior One Bedroom Apt. in Nob Hil,11069776,Angel,,Nob Hill,37.7946366105714,-122.41449230756908,Entire home/apt,225,1,1,2015-07-20,0.67,1,36
2449024,Gorgeous Nob Hill 2BR by Cable Car ,1091811,Sean,,Nob Hill,37.79122142297282,-122.41554255848067,Entire home/apt,210,1,13,2015-08-10,0.74,21,0
6185990,"Bright, spacious, & private room",23429336,,,Nob Hill,37.7891937810963,-122.41976260428136,Private room,80,30,2,2015-08-07,0.55,25,336
6215548,Cozy Full size loft bed,23429336,,,Nob Hill,37.79144573246671,-122.41794645528657,Private room,75,30,2,2015-08-13,2,25,355
7904891,Charming Studio in Nob Hill,3211906,Carmen,,Nob Hill,37.79189653561149,-122.41646411167645,Entire home/apt,140,4,0,,,1,3
5666413,Chinatown Charmer 1,13471395,,,Nob Hill,37.79077951326273,-122.40934721429278,Entire home/apt,200,30,1,2015-06-29,0.45,3,349
4576076,Cozy single bedroom  73 #5,23719876,,,Nob Hill,37.79217108548716,-122.41988195753754,Private room,100,30,4,2015-08-09,0.45,9,266
545585,LOCATION + VIEWS = LUXURY,2682061,Jose,,Nob Hill,37.797094517184604,-122.4103305141681,Private room,199,1,62,2015-08-26,2.54,4,351
1628291,Priceless views Apt above downtown,4185055,Corey,,Nob Hill,37.7925680205057,-122.41729017158143,Entire home/apt,309,1,8,2015-08-04,0.33,1,361
6993593,WELCOME TO SAN FRANCISCO,36668744,John,,Nob Hill,37.79569442370353,-122.41708197252399,Private room,225,1,5,2015-08-11,2.27,1,351
6277909,"Bright, Sunny Studio in Nob Hill!",2034620,Maliha,,Nob Hill,37.79150052156483,-122.4175721975152,Entire home/apt,150,1,4,2015-08-29,1.97,1,151
5456448,Cute Nob Hill Gem with Balcony,7980032,Viktor,,Nob Hill,37.7936044738146,-122.4211581535777,Entire home/apt,299,2,8,2015-08-11,1.34,1,181
4965866,Nob Hill Garden Studio with Sundeck,21694486,Sanjay,,Nob Hill,37.793296115852364,-122.41462802138425,Entire home/apt,211,2,5,2015-07-16,0.68,1,315
3130732,Private Large Bedroom + Rooftop !!!,4924711,Daniel,,Nob Hill,37.796269978386036,-122.41106739273138,Private room,195,2,7,2015-07-06,0.49,3,358
4867130,Nob Hill Corner Flat,9099553,,,Nob Hill,37.79462979215351,-122.41648227436745,Entire home/apt,299,30,39,2015-08-27,5.74,1,0
5117701,"Brand New, Quiet, Luxury Apartment",1671976,Stefan,,Nob Hill,37.79155185285572,-122.40945716085932,Entire home/apt,285,2,7,2015-05-25,1.17,1,259
6338562,Private Floor 3-Level New Townhome!,3840687,,,Nob Hill,37.79229210011357,-122.42190726661083,Private room,200,160,1,2015-08-22,1,1,361
4343390,Amazing View from Classic SF Apt.,22548548,,,Nob Hill,37.796572986938976,-122.41425643339967,Entire home/apt,350,2,0,,,1,296
7921496,Minimal Nob Hill Artist's XL Studio,3751908,Selene,,Nob Hill,37.79668573487737,-122.41274616741194,Entire home/apt,210,1,2,2015-08-29,2,1,36
7921921,Private Room in Nob Hill Apartment,17970013,Gary,,Nob Hill,37.790082801784436,-122.41188907861404,Private room,104,1,1,2015-08-27,1,2,333
5989770,Nob Hill 1BR in Heart of SF,16544426,Yoav,,Nob Hill,37.79620045146913,-122.41871052547674,Entire home/apt,300,3,0,,,1,104
1897863,Comfortable 1 Bedroom in Nob Hill,9858655,Kristen,,Nob Hill,37.79124148389679,-122.41892114627746,Entire home/apt,249,1,24,2015-08-16,1.75,1,349
4341975,Quaint Room in Victorian Flat,6262256,Cj,,Nob Hill,37.796371326516066,-122.41404515915609,Private room,85,3,27,2015-08-12,2.56,2,305
1097849,Beautiful San Francisco Apartment,3752693,Brooke,,Nob Hill,37.79013628621618,-122.41238052763897,Private room,166,1,60,2015-08-16,2.19,2,325
1195173,Walking Distance to Downtown!,6531356,,,Nob Hill,37.79267720512189,-122.41532307650849,Private room,100,30,14,2014-10-06,0.52,1,307
6186132,Room1 mile from Ghirardelli square,23429336,,,Nob Hill,37.79065151293243,-122.41779736383414,Private room,80,30,6,2015-08-01,1.55,25,365
4251491,Nob hill delight,20130105,Clark,,Nob Hill,37.79660649853228,-122.41248657708982,Private room,75,1,57,2015-08-22,5.28,3,84
5031660,Nob Hill large single bedroom #2,23719876,,,Nob Hill,37.7909532119386,-122.41989603336862,Private room,130,30,0,,,9,365
3592131,Beautiful Victorian Atop Nob Hill,219828,Lisa,,Nob Hill,37.79243253008533,-122.41390783794836,Entire home/apt,350,3,30,2015-08-18,2.47,4,289
4504244,Spacious Nob Hill Flat,1457935,Wren,,Nob Hill,37.79129809609092,-122.41215828214425,Private room,150,1,13,2015-08-23,1.70,2,340
6184452,"Great private room, bright and cozy",23429336,,,Nob Hill,37.789209803271596,-122.41925636754017,Private room,80,30,0,,,25,335
6185592,Loft twin room. Petite & cozy.,23429336,,,Nob Hill,37.79117321789748,-122.41913423580002,Private room,75,30,3,2015-08-13,0.80,25,365
1159840,Private bed/bath in luxury 2b/2b,6355729,Jon,,Nob Hill,37.791088143831836,-122.42191879089464,Private room,125,3,4,2015-08-21,0.15,1,348
4312700,Lovely bay-windowed Nob Hill room,5620226,Dylan,,Nob Hill,37.79554191738479,-122.41176409989752,Private room,100,1,0,,,1,68
6157066,Cozy room in the Heart of SF!,23429336,,,Nob Hill,37.78991274771249,-122.41904467396922,Private room,80,30,3,2015-08-10,0.83,25,335
700928,2bd 2 Ba Suite with Kitchenette,3481594,Lisa-Marie,,Nob Hill,37.78901529416077,-122.42063318983189,Entire home/apt,375,3,2,2015-08-10,0.61,1,244
5512869,2-Br+ apartment on top of Nob Hill!,13507498,David,,Nob Hill,37.79403223284049,-122.41368312539471,Entire home/apt,350,4,10,2015-08-03,1.83,2,133
52713,Nob Hill room with a great view,244235,Michael,,Nob Hill,37.79622481067421,-122.4127621205569,Private room,129,2,102,2015-08-17,1.70,1,67
4575906,Cozy single bedroom in Nob Hill,23719876,,,Nob Hill,37.79054044221559,-122.42004726297746,Private room,100,30,2,2015-05-12,0.22,9,314
2084031,Classic SF Apt Near Union Square,7079746,Trevor,,Nob Hill,37.79111363799763,-122.41324511032256,Entire home/apt,170,1,2,2015-02-15,0.16,1,257
1132706,Big Sunny Private Bdrm Union Square,3273376,Jason,,Nob Hill,37.78974708758778,-122.41265362454227,Private room,129,1,30,2015-07-29,1.07,2,82
7596794,Gorgeous Nob Hill City Escape,11389887,Kelsey,,Nob Hill,37.79464154704396,-122.41356330902961,Entire home/apt,173,2,0,,,1,11
6277066,Comfortable room in prime location,23429336,,,Nob Hill,37.79104212146543,-122.41978085593327,Private room,75,30,4,2015-07-24,1.10,25,365
7195538,Luxury 1 Bedroom - Peak of Nob Hill,7166913,Jarett,,Nob Hill,37.79403475602639,-122.41273814540926,Entire home/apt,209,1,0,,,1,52
3677132,One bedroom in Nob Hill,12157844,Gaelle,,Nob Hill,37.790958055988675,-122.41448477509658,Entire home/apt,200,1,10,2015-05-08,0.81,1,186
8130578,"Heart of San Francisco, View",2120732,Igor,,Nob Hill,37.793310413344884,-122.4138633601483,Private room,300,1,0,,,1,35
2139948,Spacious 2BR apartment in Nob Hill,2926795,Lee & Celine,,Nob Hill,37.79223214047678,-122.41878698332764,Entire home/apt,299,2,0,,,1,0
1713391,Cozy + Bright Nob Hill 1BR,3798491,Nicole,,Nob Hill,37.79430063442989,-122.41992567934086,Entire home/apt,225,2,45,2015-08-17,2.08,1,159
6910494,Nob Hill 4BR2BA by Union Square,35907464,Nelson,,Nob Hill,37.79239050442771,-122.41675084200796,Entire home/apt,499,3,0,,,2,286
2237314,Remodeled 2 bed 1 bath in Nob Hill,11274829,Ashley,,Nob Hill,37.78999822975803,-122.41048079811017,Entire home/apt,209,1,69,2015-08-17,3.76,1,256
1256942,3br / 2ba Nob Hill Flat w/parking,6407893,Sarah,,Nob Hill,37.79203412699458,-122.41130658040989,Entire home/apt,475,3,25,2015-08-20,0.93,1,269
7264978,Modern 1 Bedroom Apt in Nob Hill,38031977,Robin,,Nob Hill,37.79016563299699,-122.41860665472747,Entire home/apt,130,1,2,2015-08-23,2,1,61
3907799,Charming Bedroom at top of Nob Hill,20093693,William,,Nob Hill,37.79272121857901,-122.41421664047182,Private room,140,2,2,2014-09-10,0.16,1,0
6090767,Great Nob Hill Location $175,1995933,Brian,,Nob Hill,37.79289103972506,-122.42018472376373,Entire home/apt,175,2,30,2015-09-01,8.18,2,313
5709435,Sunny Ensuite Close to Union Sq,4828147,,,Nob Hill,37.79051078262533,-122.41883580481567,Private room,100,1,0,,,1,141
1940971,Great 1BD In The Heart Of Nob Hill,328543,Todd,,Nob Hill,37.79100330170539,-122.41273547338125,Entire home/apt,185,1,1,2014-12-12,0.11,1,247
1679108,Beautiful 2 BR Apartment in Nob Hil,1091811,Sean,,Nob Hill,37.79638843488997,-122.41746948408743,Entire home/apt,255,1,4,2014-07-07,0.17,21,0
5643334,Charming 2BD in Nob Hill,29249027,Brittany,,Nob Hill,37.79059065860799,-122.41903811049868,Entire home/apt,199,2,7,2015-07-16,2.06,1,5
7823206,Charming Nob Hill flat!,870172,Michael,,Nob Hill,37.79355770382569,-122.41696224322662,Entire home/apt,249,1,0,,,2,2
2333234,"Sunny, Clean, Charming Nob Hill Apt",6827338,Lauren,,Nob Hill,37.793854480162416,-122.41171072706565,Entire home/apt,199,3,28,2015-08-26,1.49,1,112
7461959,Suite at San Francisco Suites,1254073,Rick,,Nob Hill,37.791722585442635,-122.4099241356567,Entire home/apt,335,2,0,,,1,21
6887706,Spacious Luxury Apt-Views & Parking,35586366,Anu,,Nob Hill,37.79661158256739,-122.4143903537138,Entire home/apt,400,3,5,2015-08-10,2.27,1,339
5086062,Bright & Modern 1BR in Russian Hill,428867,Miriam,,Nob Hill,37.79563120754942,-122.41929131978377,Entire home/apt,200,1,1,2015-02-18,0.15,1,2
5774421,"Amazing Location, Walk Everywhere",2763759,Ivan,,Nob Hill,37.79058479280617,-122.41757912500177,Entire home/apt,169,4,4,2015-08-05,1.52,2,274
6182572,"Bright, beautiful & great location",23429336,,,Nob Hill,37.78913299606067,-122.41965634991276,Private room,80,30,2,2015-05-24,0.57,25,362
1841832,Beautiful Immaculate Nob Hill Condo,3192044,Ac,,Nob Hill,37.79492885181891,-122.4151764641649,Entire home/apt,149,1,70,2015-08-13,3.13,1,28
7368176,Vintage Studio in Heart of the City,38608298,Mariah,,Nob Hill,37.792078283139354,-122.41597724052781,Entire home/apt,195,1,2,2015-08-25,2,1,22
8132474,Charming Nob Hill 1BR Apartment,6848150,Shraddha,,Nob Hill,37.795055364270084,-122.41226312101861,Entire home/apt,200,2,0,,,1,5
6494324,Single Room in Nob Hill,12927605,Tiffany,,Nob Hill,37.793310638858024,-122.41864352522848,Private room,100,1,0,,,1,77
5193,Nob Hill Studio,7476,Jin,,Nob Hill,37.79546803041182,-122.41680280746603,Entire home/apt,160,1,187,2015-08-18,2.59,1,246
1971246,Nob Hill's Homiest Apartment,4902386,Camille,,Nob Hill,37.793435626606666,-122.41781791147643,Entire home/apt,191,2,20,2015-08-11,1.11,1,21
7728646,Cozy room in the Heart of SF!,40606154,Martin,,Nob Hill,37.79084287236214,-122.41820243274408,Private room,99,1,1,2015-08-13,1,8,0
7728724,Cozy private room. Amazing location,40606154,Martin,,Nob Hill,37.78983889975457,-122.41750553181676,Private room,89,1,1,2015-08-13,1,8,0
2626245,Golden Gate Penthouse,4077020,Ahmed,,Nob Hill,37.79309357381586,-122.41635688164821,Entire home/apt,650,2,2,2015-07-27,0.15,1,11
2757282,Bright Nob Hill Garden Apartment,3258337,Elizabeth,,Nob Hill,37.79232195658584,-122.41577576530042,Entire home/apt,210,4,7,2015-08-13,0.60,2,325
4058557,Small room in the heart of SF,20130105,Clark,,Nob Hill,37.794609063181724,-122.41213183037765,Private room,75,1,77,2015-08-22,6.70,3,109
5468900,Colorful 1 br Apartment in Nob Hill,12837555,Shauna,,Nob Hill,37.79058350863017,-122.41836758131436,Entire home/apt,179,2,6,2015-08-16,2.22,1,0
6361669,Charming One Bedroom in Nob Hill,756440,Karinne,,Nob Hill,37.78905624561552,-122.41762248895591,Entire home/apt,195,5,3,2015-08-09,1.55,1,78
918769,Charming Studio in gorgeous SF,4922021,Allie & Jason,,Nob Hill,37.79246836594833,-122.41416358845206,Entire home/apt,180,1,50,2015-08-09,1.76,1,336
2037652,Charming North Beach room w rooftop,1575025,Cristina,,Nob Hill,37.79694963218721,-122.41306785948716,Private room,130,1,2,2014-02-05,0.10,1,243
4558259,Spectacular 2br Russian Hill Home,3554682,Austin,,Nob Hill,37.79474529375043,-122.41830621710486,Entire home/apt,289,2,13,2015-08-04,1.60,2,328
8034613,Room in Gorgeous Nob Hill Apartment,37630641,Lucas,,Nob Hill,37.79189963300838,-122.42252483767608,Private room,138,4,0,,,2,58
4623211,Modern & Bright 1 Bedroom w/Patio,2676946,Narissa,,Nob Hill,37.79353701315338,-122.42201242460757,Entire home/apt,195,1,3,2015-07-27,0.39,2,285
3378396,Charming 2Br Apt. in Nob Hill,3888771,Molly,,Nob Hill,37.791954755547934,-122.41614965085792,Entire home/apt,219,2,4,2015-08-30,0.37,1,0
232492,Huge Penthouse -Amazing Place !,1216300,Bill,,Nob Hill,37.79064927907777,-122.41827987081314,Entire home/apt,299,2,84,2015-08-23,2.34,1,159
6850809,Leave your heart in SF,2414949,Rachel,,Nob Hill,37.79575642085034,-122.41894004538011,Entire home/apt,325,1,1,2015-06-28,0.45,1,52
699660,Perfect & Spacious 1BD apartment!,2466052,T & M,,Nob Hill,37.79380125191716,-122.42040113617735,Entire home/apt,225,4,8,2015-08-11,0.23,1,260
6976228,Cozy Refurbished Studio Nob Hill,6931649,Alejandro,,Nob Hill,37.79409300959143,-122.41372681572152,Entire home/apt,189,6,0,,,1,333
1378398,Charming&Central 1 brd with views,1703009,Joana,,Nob Hill,37.79597566051498,-122.41839583644143,Entire home/apt,190,4,20,2015-08-10,0.81,1,27
4687921,Private room in Nob Hill House,24237403,Mitch,,Nob Hill,37.796222057337026,-122.41288592435994,Private room,100,1,4,2015-07-12,0.44,1,241
1502017,Quiet Studio in the Middle of SF,8025508,,,Nob Hill,37.789896520735645,-122.4153008122387,Entire home/apt,157,1,1,2015-01-02,0.12,1,225
189974,"Comfy Bedroom in Nob Hill, SF",911019,Shane,,Nob Hill,37.79489681296056,-122.41132808959001,Private room,69,4,16,2015-05-21,0.33,1,241
1999381,San Francisco's best kept secret,4997422,Sandra,,Nob Hill,37.79351479633173,-122.41763128340102,Private room,120,2,10,2014-09-09,0.51,1,256
7602645,"Charming, Top Floor Nob Hill Flat",19970949,Annie,,Nob Hill,37.79281329868737,-122.41877794360317,Entire home/apt,225,2,3,2015-08-12,3,1,0
930053,Bright Designer Studio A+ Location!,1158653,Julia,,Nob Hill,37.7912906605564,-122.41387888372415,Entire home/apt,295,4,0,,,2,365
3767297,2Bd 2Ba with Kitchenette T.S.,1623449,Lisa-Marie,,Nob Hill,37.79060051383657,-122.40904754676784,Entire home/apt,395,3,2,2015-07-01,0.19,1,233
4541189,"2 BR, 1 Bath Nob Hill Full Apt!",21568834,Matt,,Nob Hill,37.79326592909145,-122.41847632778504,Entire home/apt,290,1,1,2014-12-29,0.12,1,248
2558071,2 Story Gorgeous Nob Hill Home,3258337,Elizabeth,,Nob Hill,37.79230239879097,-122.41576971534346,Entire home/apt,975,3,7,2015-07-15,0.45,2,182
231129,Nob Hill Mini Mansion,1208533,Valentino,,Nob Hill,37.79063034524172,-122.4099057801119,Entire home/apt,1000,3,21,2015-08-08,0.48,1,344
1851440,3 bed/2 bath in heart of Nob Hill,9668910,Angela,,Nob Hill,37.794197319459585,-122.41420127781873,Entire home/apt,400,2,2,2014-12-29,0.24,1,236
1800182,Quiet cool 1BD Lower Nob Hill Apt,9439129,Matthew,,Nob Hill,37.78982787646508,-122.4162894920103,Entire home/apt,109,2,5,2014-10-17,0.22,1,0
4412160,Classic San Francisco 1 Bdrm Apt.,2799621,Toyna,,Nob Hill,37.79067779656248,-122.4209373490554,Entire home/apt,190,2,1,2015-01-03,0.12,1,284
4629268,New beautiful 1BR in Nob Hill ,10223111,Carolin,,Nob Hill,37.7932731762449,-122.42256813352633,Entire home/apt,189,3,8,2015-06-28,0.94,1,5
5026012,Modern 1BR Apt with City Views,25938612,Mark,,Nob Hill,37.78983695128836,-122.42048048000645,Entire home/apt,249,2,0,,,1,217
3696157,Entire Studio in Nob Hill,12291907,Katherine,,Nob Hill,37.79250607769366,-122.41024271197608,Entire home/apt,225,2,12,2015-05-20,0.92,1,353
6222873,1BR/1BA in Nob Hill,2371396,Leslie,,Nob Hill,37.794267175032026,-122.42015800592019,Entire home/apt,250,1,0,,,1,99
717046,The Cat Kingdom - a Nob Hill Gem,3696974,Gavin,,Nob Hill,37.790968617598665,-122.4196438926666,Entire home/apt,200,2,7,2014-04-22,0.22,1,0
1530745,Great 1BD w/ Private Roof Deck  ,5577045,Kathy,,Nob Hill,37.79588509699218,-122.41145145365239,Entire home/apt,275,2,14,2014-11-15,0.76,1,237
7087412,Amazing and big studio in the city,37148581,Lareen,,Nob Hill,37.79249682642271,-122.41326680589064,Entire home/apt,101,1,0,,,1,38
2159950,ENTIRE FLOOR 2BR/2BA PENTHOUSE APT.,119977,Suleman,,Nob Hill,37.79257210315338,-122.40996385618695,Entire home/apt,350,2,6,2014-10-08,0.42,1,246
798014,Beautiful Nob Hill Apt w/ Bay View,2441328,Curtis,,Nob Hill,37.791271081427375,-122.42220718838487,Entire home/apt,395,2,15,2015-04-17,0.45,1,138
2140313,Nob Hill quintessential Victorian apt,10923002,Stephanie,,Nob Hill,37.794168267592745,-122.41281242304177,Entire home/apt,175,3,3,2015-08-29,0.16,1,123
1386586,2 Bedroom/2Bath Condo in SF Heart!,4870158,Pauline,,Nob Hill,37.79502964536525,-122.420093793891,Entire home/apt,280,2,27,2015-08-11,1.07,1,300
7806079,"Quaint, Walkable Nob Hill  One Bdrm",41089817,Genevieve,,Nob Hill,37.79341434371204,-122.41781649156113,Entire home/apt,297,1,0,,,1,1
8134220,Peaceful Artist's Studio with Easel,42955583,Jesse,,Nob Hill,37.79448377717656,-122.41736342410597,Entire home/apt,151,1,0,,,1,322
3272782,2 Bedroom on top of Nob Hill,2478750,Linden,,Nob Hill,37.79268850405052,-122.41610787285299,Entire home/apt,250,6,4,2015-08-28,0.29,1,3
7973351,Cozy Nob Hill 1BR,42076683,Chris,,Nob Hill,37.79511752040124,-122.41306902383282,Entire home/apt,199,2,0,,,1,214
4881805,3BR/2BA next to Grace Cathedral,12224426,Elizabeth,,Nob Hill,37.79160618524621,-122.41512116644354,Entire home/apt,450,2,1,2015-03-07,0.17,2,0
8116322,2bd Nob Hill Apt - Conv. Location,42857464,Urmi,,Nob Hill,37.79083578772394,-122.4137611982248,Entire home/apt,300,1,0,,,1,7
1264641,The Perfect Nob Hill Apartment,219828,Lisa,,Nob Hill,37.7937516213294,-122.41181558953556,Entire home/apt,319,4,42,2015-08-26,1.61,4,303
6448545,3BR/2BA MODERN + BEST VIEWS!,2682061,Jose,,Nob Hill,37.79533074107634,-122.41200964576049,Entire home/apt,799,1,8,2015-08-23,3.64,4,351
1893200,"Big, Clean Studio in Heart of SF",6980163,Pasha,,Nob Hill,37.79037525217553,-122.41386157987574,Entire home/apt,210,2,21,2015-08-15,1.31,1,39
7182555,Beautiful Apartment In Nob Hill,37630641,Lucas,,Nob Hill,37.79172483355643,-122.42005362890713,Entire home/apt,250,3,4,2015-08-02,2.35,2,33
3761446,Amazing Large Central Flat,8056326,Rob,,Nob Hill,37.7914805755193,-122.41386147863004,Entire home/apt,900,3,2,2015-07-28,1.43,1,32
3522119,Modern 1 bedroom in Nob Hill,17736231,Katya,,Nob Hill,37.79291507750877,-122.41775734939442,Entire home/apt,200,3,39,2015-08-03,2.85,1,300
4258257,Nob Hill Studio,20189284,Vanessa,,Nob Hill,37.79164786448525,-122.41363307448277,Entire home/apt,160,3,29,2015-08-24,2.66,1,297
6988943,2BR1BA by Union Square,35907464,Nelson,,Nob Hill,37.79213872991947,-122.41671510843385,Entire home/apt,279,3,1,2015-08-08,1,2,293
939917,Russian Hill Charming Cottage House,38836,Bernat,,Nob Hill,37.79609697785873,-122.41780322146691,Entire home/apt,372,3,1,2014-07-02,0.07,32,58
5465462,Super Bowl 50 in San Francisco,7608592,Rj,,Nob Hill,37.792332824927946,-122.40969178151767,Entire home/apt,1000,7,0,,,1,170
7822417,Beautiful 2 Bed Remodeled Art Space,870172,Michael,,Nob Hill,37.79370687433621,-122.41588840552629,Entire home/apt,325,2,0,,,2,297
1273686,Charming 1br Apt in Nob Hill,2458076,Alexander,,Nob Hill,37.79602276435092,-122.42012787637346,Entire home/apt,150,1,12,2015-08-20,0.46,1,0
3399253,Charming Loft in Downtown SF,1457994,Brandon,,Nob Hill,37.791694654104745,-122.41750237380424,Entire home/apt,180,1,5,2015-01-01,0.40,1,168
3364232,Lovely Cozy Nob Hill efficiency,12812985,Stephan,,Nob Hill,37.789878358607446,-122.4158714728808,Entire home/apt,135,3,51,2015-08-21,3.53,2,28
7842474,Beautiful Studio in Nob Hill,16684028,Michael,,Nob Hill,37.79005270464226,-122.41719916846569,Entire home/apt,200,2,0,,,1,248
7402385,Sunny & cozy top floor studio,2315285,Nauz,,Nob Hill,37.79045796470996,-122.41994203438992,Entire home/apt,150,2,0,,,1,8
5840328,Nob Hill Studio,30324223,Frank,,Nob Hill,37.79152903546706,-122.41596831376013,Entire home/apt,200,1,1,2015-04-23,0.23,1,129
7719599,Downtown Union Square San Francisco,20932299,Cindy,,Nob Hill,37.78983689860904,-122.41356868866,Entire home/apt,299,1,0,,,1,6
5405387,Luxury Penthouse Room with View,28019685,Mateo,,Nob Hill,37.79582419975825,-122.42155747912264,Private room,180,1,0,,,1,288
1764111,Room in the Center of the City,8141416,Eric,,Nob Hill,37.791921778553,-122.41455779206657,Private room,80,1,0,,,1,0
5298341,Private Room in Beautiful Nob Hill,5029176,Deepti,,Nob Hill,37.7967888404746,-122.41478223561863,Private room,60,1,11,2015-08-11,1.73,1,1
2241961,Union Square Homey Queen Suite,11362827,Maori,,Nob Hill,37.79035682062217,-122.40995888336742,Private room,140,2,84,2015-08-28,4.46,1,191
6799283,Sunny Private Room in Nob Hill,13960547,Feraas,,Nob Hill,37.78947064691418,-122.41893722475984,Private room,55,3,1,2015-06-16,0.38,1,56
21334,Studio loft on top of Russian Hill,81455,Joe,,Nob Hill,37.79579579428225,-122.41533449205012,Entire home/apt,205,4,54,2015-08-07,0.84,1,255
1484149,Russian Hill - better than hotel,7940322,Bb,,Nob Hill,37.79160070572861,-122.41908337948196,Entire home/apt,200,2,66,2015-08-09,2.64,2,327
4679350,Dropped price. $150. night,19199623,Jakob,,Nob Hill,37.79338379554604,-122.41273960418872,Private room,135,3,0,,,1,254
4058147,Beautiful 1BR in Nob Hill,5828896,Shane,,Nob Hill,37.79071804790348,-122.41742035415501,Private room,200,1,2,2014-12-12,0.17,1,334
2432711,Charming bedroom in Nob Hill,12167472,Patrick,,Nob Hill,37.79231585758818,-122.41723090998858,Private room,150,1,1,2015-08-10,1,1,352
1632521,"Nob Hill charm, location, and view!",8539143,Dave,,Nob Hill,37.79533032684671,-122.4131664905382,Entire home/apt,218,5,8,2015-05-18,0.35,1,9
2672319,Bedroom & Private Bath in Victorian,6262256,Cj,,Nob Hill,37.79565509513176,-122.41335346198427,Private room,110,3,62,2015-08-14,3.87,2,274
2636245,TEST SF Last Minute Booking,7985114,Airbnb,,Nob Hill,37.793392045964076,-122.41006862181047,Shared room,9501,1,0,,,1,363
4803500,Heart of San Francisco Gem!,128498,Naveen,,Nob Hill,37.79412925072613,-122.41819535637015,Private room,149,1,32,2015-08-28,4.17,2,298
6088161,Beautiful One Bedroom in Nob Hill,1805821,Tommy,,Nob Hill,37.793431212698835,-122.41362941370785,Entire home/apt,205,2,4,2015-08-10,1.45,1,5
6481618,"Large Cozy Bedroom in Nob Hill, SF",25550318,Bernard,,Nob Hill,37.795783134496894,-122.41102440241967,Private room,109,2,0,,,1,7
5160242,"Cool Private Room, Walk Everywhere",2763759,Ivan,,Nob Hill,37.791648879697824,-122.41775072340882,Private room,149,3,8,2015-08-19,1.47,2,338
5482664,Private Suite w/ Terrace Penthouse,20987878,Angelica,,Nob Hill,37.790591387910915,-122.41131500211866,Private room,150,1,16,2015-08-21,2.89,1,15
6077601,Heart of San Francisco Luxury!,128498,Naveen,,Nob Hill,37.79598955964135,-122.4170663231348,Private room,180,1,9,2015-08-31,2.33,2,338
24018,Downtown Residence w/ Private Bath,96055,Xiaoyang,,Nob Hill,37.78968701449766,-122.4131911154007,Private room,150,3,185,2015-06-18,2.89,1,313
3401501,Downtown SF - Nob Hill Apartment,536745,Johnny,,Nob Hill,37.789326762708086,-122.41676699997586,Private room,155,1,24,2015-08-05,1.75,1,150
4045632,Room with a Cable car view,20130105,Clark,,Nob Hill,37.79495196193368,-122.41219797168964,Private room,75,1,69,2015-08-22,5.72,3,265
